African Resource Management,Heavy Duty Electrical Maintenance and Servicing on Mining Mobile Equipment,/site/directory/mining-engineering/399235/African-Resource-Management,0244612392,Tarkwa
AFRICAN RESOURCES GH LTD.,RESULTS OREIENTED,/site/directory/real-estate-contractors/4761/AFRICAN-RESOURCES-GH-LTD,+233 244 065 338,Airport Residential Area
African Royal Beach Hotel,"67 seaview rooms and suites, all with telephone, AC, satellite TV,wireless Broadband access,balcony, Swimming pool, business Center,Bike rental, Restaurant,Bar, Souvenir shop,Fitness room",/site/directory/3-star-hotels/6880/African-Royal-Beach-Hotel,+233-302-711111/ 711118,
African School For Excellence,"Provide quality IT training, IT advisory, website design etc.",/site/directory/it/18930/African-School-For-Excellence,+233208594558 or +233542114693,Maamobi
African School For Excellence,"We provide quality professional IT education, IT consultancy, Website development etc.",/site/directory/communication-&-technology/18917/African-School-For-Excellence,+233208594558 or +233542114693,Maamobi
African Skies Handicraft Ltd,"We sell ALL kinds of Indigenous African Art and Craft..Our Prices are Negotiable..We have assorted Items to choose from. Old new,clothes,music Items and Lots More!",/site/directory/arts-and-crafts/6959/African-Skies-Handicraft-Ltd,+233-244-603-648,Accra Central
AFRICAN STUDENTS SPONSORSHIP FOUNDATION,"Do you have working expirience in the filed Business Administratio, I.T, Education, Nursing, Accounting,Marketing, Mass Communication, Nutrition, Electrical Engineering Journalism etc... and wants to have a Degree from an accredited univer…",/site/directory/other-educational-links/5564/AFRICAN-STUDENTS-SPONSORSHIP-FOUNDATION,+233 244 381797,
African Students Sponsorship Foundation,"Do you have working expirience in the filed Business Administratio, I.T, Education, Nursing, Accounting,Marketing, Mass Communication, Nutrition, Electrical Engineering Journalism etc... and wants to have a Degree from an accredited univer…",/site/directory/other-educational-links/21255/African-Students-Sponsorship-Foundation,+233 244 381797,Adabraka
African Technology: Inovation and Solutions,"ATIS is a leading ICT company whose business activities fall into the broad categories of managed and support services, consulting, solutions and training. We can provide our clients with core infrastructure, collaboration solutions and…",/site/directory/it/18920/African-Technology-Inovation-and-Solutions,+233 (0) 20-749-8220,Dansoman
African Touch Bar and Restaurant,Restaurant,/site/directory/restaurants/683/African-Touch-Bar-and-Restaurant,+233 302-503082,
African Towers Ltd,Telecommunications,/site/directory/communication-&-technology/445743/African-Towers-Ltd,0556560253,Asylum Down
African University College of Communications (AUCC),"1. A DEGREE course in Journalism and Communication Studies with specialisation in the following areas: Print and Broadcast, Advertising or Public Relations, Visual and Digital Communication and Development communication); and 2. A one-yea…",/site/directory/universities/7211/African-University-College-of-Communications-AUCC,"233-302-258584, 233-(0)28-9526108/9",
African Version.,Boutique.,/site/directory/boutique/766/African-Version,+233 302-226034,
African Virtual University,University,/site/directory/universities/506/African-Virtual-University,+233-302-502262,
African Wealth properties,"African Wealth Properties is a Ghanaian property consultant company with core interest in property and real estate sectors of the Ghanaian economy and the continent of Africa. We offer •REAL ESTATE PROPERTY BROKERAGE ,BUY,SALE,LE…",/site/directory/real-estate-brokers-agents/20120/African-Wealth-properties,"+233302984968, +233302984968",Kanda
African Youth Centre for Excellence,"Youth-led, youth-based organization dedicated to developing leaders, and realizing potentials among young people. Our focus is on anywhere in Africa where we can make a difference.",/site/directory/ngo-local/4997/African-Youth-Centre-for-Excellence,+233-24-480-7817,Osu
African Youths for Peace And Organization,"The founders of Africa Youths for Peace and Development Organization having seen harsh realities which are being experienced all over the continent as a result of war and the consequent violence galore which flows, have decided to form th…",/site/directory/ngo-local/7607/African-Youths-for-Peace-And-Organization,+233 273246878,
Africana Hotel,Budget.,/site/directory/budgets-hotels/1232/Africana-Hotel,+233 302-711108,
AFRICANARTSDIRECT,A comprehensive website which exposes African art to the globe,/site/directory/art-gallery/4511/AFRICANARTSDIRECT,1-613-293-1011,
Africanus,"Africanus.net Ltd provides efficient Internet access including a LAN/Direct Dial-Up setup, wireless connection, professional website development, domain registration, and hosting services all at a reasonable, competitive price.",/site/directory/communication-&-technology/143/Africanus,+233 302-782031,
Africanus.net,"Internet service provider,ivr service,Call center service,ViaSat network,PABS Systems",/site/directory/isps/3515/Africanus-net,+233 302 779046,
Africanus.Net Ltd,We are fully registered Internet Service Providers ISP. we provide the following services: 1. Broadband Itnernet Access by radio that gives a maximum connection speed of 512 kbps and a minimum of 32kbps 2. Dail up Internet Access …,/site/directory/isps/215/Africanus-Net-Ltd,233-302-782031/779046,
Africaonline Ghana,the premier internet service provider in africa,/site/directory/isps/2241/Africaonline-Ghana,+233 302 246065-9,
AFRICARE AGRI CONSULT,"WE RESEARCH INTO AGRICULTURE PROBLRMS AND NEW TECHNIQUES,GIVE TECHNICAL ADVICE TO THOSE WHO WANT TO SET UP NEW FARMS AND ALSO THOSE WHO WANTS TO INPROVE ON OLD ONES AND EDUCATE FARMERS.",/site/directory/business-consultants/5706/AFRICARE-AGRI-CONSULT,+233 244 862107/244 819127/244 406669,
AFRICARE_AGRICONSULT,"WE RESEARCH IN AGRICULTURAL ISSUES ,GIVE TECHNICAL ADVICE TO THOSE WHO WANT SET UP A NEW FARM OR THOSE WHO IMPROVE ON THEIR OLD FARMS,WE ASLO DEAL WITH SANITATION ISSUES,",/site/directory/agriculture-produce/5680/AFRICARE-AGRICONSULT,+233 244 862107/244 819127/244 406669,
Africhange Forex Bureau,Forex Bureau,/site/directory/forex-bureaus/20955/Africhange-Forex-Bureau,"0302 234549, 027 7452799, 024 2848956",Adabraka
Africo \'B\' Forex Bureau,Forex Bureau,/site/directory/forex-bureaus/20954/Africo-B-Forex-Bureau,"032 2025030, 032 2022695",Adum Kumasi
Africolor Achenso Ghana Ltd,"AFRICOLOR is a one stop shop where you can find all the necessary materials for interior and exterior decoration such as: Playground materials – educational equipment that favors children psycho motor development. Swings, sees-saws, …",/site/directory/building-industry/419962/Africolor-Achenso-Ghana-Ltd,0501399546/0243256657,Haatso
AfriConWest,Business Consulting for Western Companies Investing in Ghana. We offer Project and Marketing Consulting.,/site/directory/business-consultants/8480/AfriConWest,0540824860,
AfriConWest,Business Consulting Services for Foreign Investors. Project Consulting for Companies and NGOs. Marketing Consulting.,/site/directory/business-consultants/8532/AfriConWest,00233 540 824 860,
Africstones Ghana Ent.,"Africstone is a Company dealing in precious stones like diamoNd, Gold etc.",/site/directory/geological-geotechnical/5636/Africstones-Ghana-Ent,+233 273 696391,
Africstones Ghana ltd,"Africstones Ghana ltd is a registered company based in the Republic of Ghana, west Africa. We represent a body that deal in precious stones especially Gold dust. We have been in the forefront and continue to pioneer the exploration, min…",/site/directory/mining-engineering/6245/Africstones-Ghana-ltd,233-27-2433769,Legon
Afrigya Kwabre District Assembly,Afigya-Kwabre district with its capital Kodie forms part of the new districts and municipalities created in the year 2007 and were inaugurated at their various locations simultaneously on the 29th of February 2008.,/site/directory/district-assembly/16048/Afrigya-Kwabre-District-Assembly,(+233-3220) 47221 / 97217 / 972319,
Afrijim Enterprise,"Dealers in GENUINE car parts from Japan and Europe (Germany, Belgium, Holland and France) Such as: • Brake Pads • Air Condition Filters • Oil Filters • Air filters • Cabin filters • Fan belt adjusters • Spark plugs for Toyota,…",/site/directory/sales-marketing-/15209/Afrijim-Enterprise,+233 (0) 263 279 073,
Afrikan Treasures Vacation,"Tourism, Vacations and holidays in Ghana and other West African Countries.",/site/directory/tourism/4233/Afrikan-Treasures-Vacation,"+ 233(0)208441209, + 233(0)243133726",Accra North
Afrikiko Restaurant,Continental/Ghanaian Restaurant.,/site/directory/restaurants/1620/Afrikiko-Restaurant,+233 244-613677,
Afrilog Ghana Limited,"Clearing, freight forwarding, transport and local procurement.",/site/directory/clearing-agents/20814/Afrilog-Ghana-Limited,"0302 784650, 0302 770809",Cantonments
Afrilogic Ghana,"we do Animations, Graphics, Publicity, Digital Signage and multimedia productions.",/site/directory/it/4171/Afrilogic-Ghana,233244531687,Switch Back Road
Afrimex Net Cafe,"At Nick Cafe Net we offer secretariant services, printing photocopies and with the fastest internet Access.",/site/directory/internet-cafes/16439/Afrimex-Net-Cafe,+233262481641/+233233481641,Awoshie
Afrinet Communications Limited,Afrinet is an ISP company providing Mobile Wireless Internet Service Nationwide.,/site/directory/isps/4891/Afrinet-Communications-Limited,+233 302-770214,
Afripa Telecom,"Since it was created in 1994, the group has successfully conducted a large number of projects on the African continent, covering the full spectrum of modern telecommunications.",/site/directory/communication-&-technology/9/Afripa-Telecom,+233-302-237731,
Afriqiyah Airlines,"Afriqiyah Airways was formed in April 2001 with substantial funding, and commenced scheduled services on 01 December 2001. The airline was created to link the AFRICAN continent, with regional, and Long haul routes, that are designed to con…",/site/directory/airline/3798/Afriqiyah-Airlines,(+233) 30-2912 732/3/4/5,
